price_id,crop_id,market_name,country,price_date,price_per_kg,currency
1719,8,Makola Market,Ghana,2026-10-15,21.46,GHS
1720,8,Kumasi Central,Ghana,2026-10-15,20.11,GHS
1721,8,Wakulima Market,Kenya,2026-10-15,221.66,KES
1722,8,Kongowea Market,Kenya,2026-10-15,228.88,KES
1723,9,Mile 12 Market,Nigeria,2026-10-15,3120.17,NGN
1724,9,Wuse Market,Nigeria,2026-10-15,3025.71,NGN
1725,9,Bodija Market,Nigeria,2026-10-15,3535.97,NGN
1726,9,Makola Market,Ghana,2026-10-15,46.92,GHS
1727,9,Kumasi Central,Ghana,2026-10-15,38.17,GHS
1728,9,Wakulima Market,Kenya,2026-10-15,378.44,KES
1729,9,Kongowea Market,Kenya,2026-10-15,453.86,KES
1730,10,Mile 12 Market,Nigeria,2026-10-15,4848.1,NGN
1731,10,Wuse Market,Nigeria,2026-10-15,4992.73,NGN
1732,10,Bodija Market,Nigeria,2026-10-15,4237.69,NGN
1733,10,Makola Market,Ghana,2026-10-15,49.85,GHS
1734,10,Kumasi Central,Ghana,2026-10-15,46.58,GHS
1735,10,Kongowea Market,Kenya,2026-10-15,524.9,KES
1736,11,Mile 12 Market,Nigeria,2026-10-15,1313.21,NGN
1737,11,Wuse Market,Nigeria,2026-10-15,1279.59,NGN
1738,11,Bodija Market,Nigeria,2026-10-15,1303.48,NGN
1739,11,Makola Market,Ghana,2026-10-15,12.71,GHS
1740,11,Kumasi Central,Ghana,2026-10-15,16.62,GHS
1741,11,Wakulima Market,Kenya,2026-10-15,174.86,KES
1742,11,Kongowea Market,Kenya,2026-10-15,148.74,KES
1743,12,Mile 12 Market,Nigeria,2026-10-15,672.84,NGN
1744,12,Wuse Market,Nigeria,2026-10-15,849.69,NGN
1745,12,Bodija Market,Nigeria,2026-10-15,857.51,NGN
1746,12,Makola Market,Ghana,2026-10-15,9.24,GHS
1747,12,Kumasi Central,Ghana,2026-10-15,8.4,GHS
1748,12,Wakulima Market,Kenya,2026-10-15,105.63,KES
1749,12,Kongowea Market,Kenya,2026-10-15,84.79,KES
1750,1,Mile 12 Market,Nigeria,2026-11-15,1162.33,NGN
1751,1,Wuse Market,Nigeria,2026-11-15,1461.04,NGN
1752,1,Bodija Market,Nigeria,2026-11-15,1541.47,NGN
1753,1,Makola Market,Ghana,2026-11-15,17.65,GHS
1754,1,Kumasi Central,Ghana,2026-11-15,14.97,GHS
1755,1,Wakulima Market,Kenya,2026-11-15,191.7,KES
1756,1,Kongowea Market,Kenya,2026-11-15,168.33,KES
1757,2,Mile 12 Market,Nigeria,2026-11-15,2328.26,NGN
1758,2,Wuse Market,Nigeria,2026-11-15,1799.1,NGN
1759,2,Bodija Market,Nigeria,2026-11-15,1938.22,NGN
1760,2,Makola Market,Ghana,2026-11-15,26.43,GHS
1761,2,Kumasi Central,Ghana,2026-11-15,21.56,GHS
1762,2,Wakulima Market,Kenya,2026-11-15,239.37,KES
1763,2,Kongowea Market,Kenya,2026-11-15,244.86,KES
1764,3,Mile 12 Market,Nigeria,2026-11-15,781.99,NGN
1765,3,Wuse Market,Nigeria,2026-11-15,695.97,NGN
1766,3,Bodija Market,Nigeria,2026-11-15,730.1,NGN
1767,3,Makola Market,Ghana,2026-11-15,8.87,GHS
1768,3,Kumasi Central,Ghana,2026-11-15,8.78,GHS
1769,3,Wakulima Market,Kenya,2026-11-15,74.61,KES
1770,3,Kongowea Market,Kenya,2026-11-15,99.42,KES
1771,4,Mile 12 Market,Nigeria,2026-11-15,1273.89,NGN
1772,4,Wuse Market,Nigeria,2026-11-15,1393.02,NGN
1773,4,Bodija Market,Nigeria,2026-11-15,1197.31,NGN
1774,4,Makola Market,Ghana,2026-11-15,16.97,GHS
1775,4,Kumasi Central,Ghana,2026-11-15,13.37,GHS
1776,4,Wakulima Market,Kenya,2026-11-15,174.66,KES
1777,4,Kongowea Market,Kenya,2026-11-15,154.25,KES
1778,5,Mile 12 Market,Nigeria,2026-11-15,442.29,NGN
1779,5,Wuse Market,Nigeria,2026-11-15,435.16,NGN
1780,5,Bodija Market,Nigeria,2026-11-15,540.39,NGN
1781,5,Makola Market,Ghana,2026-11-15,5.97,GHS
1782,5,Kumasi Central,Ghana,2026-11-15,5.16,GHS
1783,5,Wakulima Market,Kenya,2026-11-15,73.92,KES
1784,5,Kongowea Market,Kenya,2026-11-15,59.21,KES
1785,6,Mile 12 Market,Nigeria,2026-11-15,1259.78,NGN
1786,6,Wuse Market,Nigeria,2026-11-15,1454.92,NGN
1787,6,Bodija Market,Nigeria,2026-11-15,1310.97,NGN
1788,6,Makola Market,Ghana,2026-11-15,18.28,GHS
1789,6,Kumasi Central,Ghana,2026-11-15,18.48,GHS
1790,6,Wakulima Market,Kenya,2026-11-15,169.87,KES
1791,6,Kongowea Market,Kenya,2026-11-15,186.53,KES
1792,7,Mile 12 Market,Nigeria,2026-11-15,1119.64,NGN
1793,7,Wuse Market,Nigeria,2026-11-15,1059.53,NGN
1794,7,Bodija Market,Nigeria,2026-11-15,1188.18,NGN
1795,7,Makola Market,Ghana,2026-11-15,13.02,GHS
1796,7,Kumasi Central,Ghana,2026-11-15,13.1,GHS
1797,7,Wakulima Market,Kenya,2026-11-15,110.53,KES
1798,7,Kongowea Market,Kenya,2026-11-15,114.62,KES
1799,8,Mile 12 Market,Nigeria,2026-11-15,2051.45,NGN
1800,8,Wuse Market,Nigeria,2026-11-15,2057.11,NGN
1801,8,Bodija Market,Nigeria,2026-11-15,1503.15,NGN
1802,8,Makola Market,Ghana,2026-11-15,22.24,GHS
1803,8,Kumasi Central,Ghana,2026-11-15,17.97,GHS
1804,8,Wakulima Market,Kenya,2026-11-15,236.32,KES
1805,8,Kongowea Market,Kenya,2026-11-15,243.82,KES
1806,9,Mile 12 Market,Nigeria,2026-11-15,3633.26,NGN
1807,9,Wuse Market,Nigeria,2026-11-15,3286.13,NGN
1808,9,Bodija Market,Nigeria,2026-11-15,3279.49,NGN
1809,9,Makola Market,Ghana,2026-11-15,39.3,GHS
1810,9,Kumasi Central,Ghana,2026-11-15,39.42,GHS
1811,9,Wakulima Market,Kenya,2026-11-15,435.81,KES
1812,9,Kongowea Market,Kenya,2026-11-15,395.67,KES
1813,10,Mile 12 Market,Nigeria,2026-11-15,4074.58,NGN
1814,10,Wuse Market,Nigeria,2026-11-15,5273.06,NGN
1815,10,Bodija Market,Nigeria,2026-11-15,4781.36,NGN
1816,10,Makola Market,Ghana,2026-11-15,47.56,GHS
1817,10,Wakulima Market,Kenya,2026-11-15,493.78,KES
1818,10,Kongowea Market,Kenya,2026-11-15,549.81,KES
1819,11,Mile 12 Market,Nigeria,2026-11-15,1345.8,NGN
1820,11,Wuse Market,Nigeria,2026-11-15,1132.32,NGN
1821,11,Bodija Market,Nigeria,2026-11-15,1375.08,NGN
1822,11,Makola Market,Ghana,2026-11-15,15.54,GHS
1823,11,Kumasi Central,Ghana,2026-11-15,13.35,GHS
1824,11,Wakulima Market,Kenya,2026-11-15,146.1,KES
1825,11,Kongowea Market,Kenya,2026-11-15,147.29,KES
1826,12,Mile 12 Market,Nigeria,2026-11-15,891.59,NGN
1827,12,Wuse Market,Nigeria,2026-11-15,803.35,NGN
1828,12,Bodija Market,Nigeria,2026-11-15,787.14,NGN
1829,12,Makola Market,Ghana,2026-11-15,10.67,GHS
1830,12,Kumasi Central,Ghana,2026-11-15,10.24,GHS
1831,12,Wakulima Market,Kenya,2026-11-15,114.32,KES
1832,12,Kongowea Market,Kenya,2026-11-15,87.41,KES
1833,1,Mile 12 Market,Nigeria,2026-12-15,1504.42,NGN
1834,1,Wuse Market,Nigeria,2026-12-15,1271.39,NGN
1835,1,Bodija Market,Nigeria,2026-12-15,1297.78,NGN
1836,1,Makola Market,Ghana,2026-12-15,16.15,GHS
1837,1,Kumasi Central,Ghana,2026-12-15,17.93,GHS
1838,1,Wakulima Market,Kenya,2026-12-15,199.57,KES
1839,1,Kongowea Market,Kenya,2026-12-15,192.72,KES
1840,2,Mile 12 Market,Nigeria,2026-12-15,1955.63,NGN
1841,2,Wuse Market,Nigeria,2026-12-15,2450.55,NGN
1842,2,Bodija Market,Nigeria,2026-12-15,2335.28,NGN
1843,2,Kumasi Central,Ghana,2026-12-15,28.77,GHS
1844,2,Wakulima Market,Kenya,2026-12-15,296.2,KES
1845,2,Kongowea Market,Kenya,2026-12-15,288.49,KES
1846,3,Mile 12 Market,Nigeria,2026-12-15,813.43,NGN
1847,3,Wuse Market,Nigeria,2026-12-15,767.58,NGN
1848,3,Bodija Market,Nigeria,2026-12-15,745.77,NGN
1849,3,Makola Market,Ghana,2026-12-15,8.59,GHS
1850,3,Kumasi Central,Ghana,2026-12-15,8.92,GHS
1851,3,Wakulima Market,Kenya,2026-12-15,80.52,KES
1852,3,Kongowea Market,Kenya,2026-12-15,85.2,KES
1853,4,Mile 12 Market,Nigeria,2026-12-15,1298.09,NGN
1854,4,Wuse Market,Nigeria,2026-12-15,1335.65,NGN
1855,4,Bodija Market,Nigeria,2026-12-15,1262.05,NGN
1856,4,Makola Market,Ghana,2026-12-15,15.07,GHS
1857,4,Kumasi Central,Ghana,2026-12-15,17.09,GHS
1858,4,Wakulima Market,Kenya,2026-12-15,177.5,KES
1859,4,Kongowea Market,Kenya,2026-12-15,185.51,KES
1860,5,Mile 12 Market,Nigeria,2026-12-15,474.89,NGN
1861,5,Wuse Market,Nigeria,2026-12-15,592.27,NGN
1862,5,Bodija Market,Nigeria,2026-12-15,489.89,NGN
1863,5,Makola Market,Ghana,2026-12-15,5.45,GHS
1864,5,Wakulima Market,Kenya,2026-12-15,65.95,KES
1865,5,Kongowea Market,Kenya,2026-12-15,69.35,KES
1866,6,Mile 12 Market,Nigeria,2026-12-15,1678.21,NGN
1867,6,Wuse Market,Nigeria,2026-12-15,1587.71,NGN
1868,6,Bodija Market,Nigeria,2026-12-15,1587.9,NGN
1869,6,Makola Market,Ghana,2026-12-15,15.74,GHS
1870,6,Kumasi Central,Ghana,2026-12-15,18.22,GHS
1871,6,Wakulima Market,Kenya,2026-12-15,180.01,KES
1872,6,Kongowea Market,Kenya,2026-12-15,211.7,KES
1873,7,Mile 12 Market,Nigeria,2026-12-15,1121.56,NGN
1874,7,Wuse Market,Nigeria,2026-12-15,934.12,NGN
1875,7,Bodija Market,Nigeria,2026-12-15,1238.87,NGN
1876,7,Makola Market,Ghana,2026-12-15,11.92,GHS
1877,7,Kumasi Central,Ghana,2026-12-15,13.45,GHS
1878,7,Wakulima Market,Kenya,2026-12-15,129.48,KES
1879,7,Kongowea Market,Kenya,2026-12-15,132.12,KES
1880,8,Mile 12 Market,Nigeria,2026-12-15,2144.21,NGN
1881,8,Wuse Market,Nigeria,2026-12-15,1676.71,NGN
1882,8,Bodija Market,Nigeria,2026-12-15,1962.64,NGN
1883,8,Makola Market,Ghana,2026-12-15,25.05,GHS
1884,8,Kumasi Central,Ghana,2026-12-15,23.53,GHS
1885,8,Wakulima Market,Kenya,2026-12-15,221.39,KES
1886,8,Kongowea Market,Kenya,2026-12-15,247.75,KES
1887,9,Mile 12 Market,Nigeria,2026-12-15,3782.54,NGN
1888,9,Bodija Market,Nigeria,2026-12-15,3741.9,NGN
1889,9,Makola Market,Ghana,2026-12-15,40.88,GHS
1890,9,Kumasi Central,Ghana,2026-12-15,41.83,GHS
1891,9,Kongowea Market,Kenya,2026-12-15,414.62,KES
1892,10,Mile 12 Market,Nigeria,2026-12-15,4391.26,NGN
1893,10,Wuse Market,Nigeria,2026-12-15,4296.5,NGN
1894,10,Bodija Market,Nigeria,2026-12-15,4440.03,NGN
1895,10,Makola Market,Ghana,2026-12-15,50.05,GHS
1896,10,Kumasi Central,Ghana,2026-12-15,51.96,GHS
1897,10,Wakulima Market,Kenya,2026-12-15,716.63,KES
1898,10,Kongowea Market,Kenya,2026-12-15,663.8,KES
1899,11,Mile 12 Market,Nigeria,2026-12-15,1303.44,NGN
1900,11,Wuse Market,Nigeria,2026-12-15,1292.09,NGN
1901,11,Bodija Market,Nigeria,2026-12-15,1352.84,NGN
1902,11,Makola Market,Ghana,2026-12-15,14.76,GHS
1903,11,Kumasi Central,Ghana,2026-12-15,18.18,GHS
1904,11,Wakulima Market,Kenya,2026-12-15,176.12,KES
1905,12,Mile 12 Market,Nigeria,2026-12-15,744.88,NGN
1906,12,Bodija Market,Nigeria,2026-12-15,737.18,NGN
1907,12,Makola Market,Ghana,2026-12-15,8.55,GHS
1908,12,Kumasi Central,Ghana,2026-12-15,9.53,GHS
1909,12,Wakulima Market,Kenya,2026-12-15,104.57,KES
1910,12,Kongowea Market,Kenya,2026-12-15,112.22,KES
